id,uuid,observed_on,quality_grade,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
3352242,404a8af9-99e9-4cc6-8371-1758a8bfe834,2016-05-26,research,39.4403523029,-82.5735962391,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3356873,a451e22f-576a-4d95-8c44-a1d86fd3e94b,2016-06-01,research,41.2121466667,-81.415345,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3356910,232f4e58-2ad1-4c86-a4ca-467f899c1311,2016-05-31,research,41.561677996,-81.5510893376,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3357778,aed7ea4a-0c64-429b-84a2-994b7f8d62c5,2016-06-01,research,41.1126528333,-82.0641111667,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3358555,419585ac-b4ac-4d3e-a551-420dc287e274,2016-06-01,research,39.8439533333,-79.62372,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3359863,0646852e-f9c5-4d3c-a60e-c5b16ff82c7d,2016-06-01,research,41.1792386624,-81.6470154002,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3359917,9e9a3adf-a37b-4734-a35c-ae9d78d33d6c,2016-05-29,needs_id,41.142654,-81.60762,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3364591,8ee26bcb-4717-470d-adfe-0918c0fe3ed2,2016-06-02,research,41.2394236867,-81.5059046355,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3364742,0a483bb3-8c51-484c-8f6d-767c16256de0,2016-06-01,research,39.7669448853,-79.1869430542,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3365272,35640dbe-b81b-4e40-a9cf-dc51f2426a4b,2016-06-02,needs_id,41.1057814,-81.1135467,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3365607,b70c1d9e-0d2d-4785-949f-2a7b200bf9ab,2016-06-02,research,41.2095133333,-81.9098583333,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3365662,c89d305e-e136-416e-bc7e-5f5c216c3571,2016-06-02,research,41.142654,-81.60762,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3365733,86f153ce-705e-4c4d-99c7-73f30920f5f4,2016-06-02,research,41.2322704029,-81.4945663513,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3366959,6f06209d-3e65-42d7-8f1f-e23319fcf36e,2016-06-02,research,41.32559016,-81.56202095,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3367560,b4334192-922c-4eb1-844f-5b6c2566375d,2016-06-02,research,41.31628452,-81.59770639,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3368980,eb7ecf35-ed45-483b-8679-b629ccc38bc4,2016-05-24,research,41.3016916667,-81.5995783333,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3368987,afe0d28a-e946-46f6-8bd8-df4dc6f38610,2016-06-01,research,41.2853839144,-81.8444858366,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3370174,a697d2c4-e1d5-405a-a936-df96c4e10fe7,2016-06-02,needs_id,41.13728833,-81.82252,Periodical Cicadas,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3370175,7bf06984-e4e9-4062-b98d-6360bd537a33,2016-06-02,research,41.13728833,-81.82252,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3370190,56341400-3751-4e42-aee0-d3fb236f672a,2016-06-02,research,41.13728833,-81.82252,Decula Periodical Cicada,Magicicada septendecula,Little 17-year Cicada,Insecta,105099
3370194,2d089147-ec09-48c0-a18f-309ebe8d09ab,2016-06-02,research,41.117375,-81.813297,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3374459,14da8772-2c99-44e4-b949-44d14b1df972,2016-05-31,research,41.3066744918,-81.4310122431,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3374646,bf40f5f6-2a88-444a-989a-60d9a6e6f23e,2016-05-31,research,41.3154353873,-81.4882965461,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3374946,33936580-0578-4970-a371-fd3f48b0084b,2016-05-31,research,41.3139254395,-81.4294426968,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3375131,2445f105-77db-448a-8f02-3ac99a73d78d,2016-05-31,research,41.2948035671,-81.5331609455,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3375406,86688e7c-2138-4505-930c-fa34bee86ca6,2016-05-31,research,41.2725836093,-81.4134075714,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3378003,74d9e279-04ec-4a29-a897-8daf6a6b9cb3,2016-06-02,research,41.2464255553,-81.5771112153,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3380984,a97525f4-1e5b-42ec-80c4-bf06ba3eefb8,2016-06-04,research,39.5456724801,-82.0473805257,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3383787,022e9959-9df6-4175-bf3f-a17001acd7ae,2016-06-02,research,41.0823305722,-81.4664246186,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3383923,728f5409-05db-46c1-9223-154d22d5961b,2016-06-02,research,41.2143178078,-81.487970882,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3383934,42dc500f-2327-4137-a8c8-19892589178d,2016-06-02,research,41.3561885003,-81.472113782,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3383936,64cd63de-d044-4fc9-a4c2-efd254b4ea12,2016-06-02,research,41.2415060173,-81.5028429408,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3384202,a3e6e1c8-5f65-4313-a89c-dc214b518c0f,2016-06-02,research,41.2371630896,-81.4532631082,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3384204,8d805216-a0c8-4f65-8b18-afe86b9a1517,2016-06-02,research,41.396604095,-81.5989101393,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3386811,747d69e7-4582-4d46-b673-487cf3c0ab3d,2016-06-05,research,41.31754276,-81.82319156,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3386864,8c8f965d-6308-4ccb-812f-591720ceca3f,2016-06-04,research,41.17597,-81.6439216667,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3388362,2a8f976a-984e-4045-9662-498aa084956d,2016-06-05,research,41.1660333333,-81.5578383333,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3388366,0d4bbd7d-74dc-40af-8adb-66f9a1a3f49c,2016-06-05,research,41.1677366667,-81.5643,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3391087,2778831d-ed43-41e2-87fb-8d9ca3f756ae,2016-06-05,research,41.418005,-81.419061,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3397438,bcb1324e-34f4-41f9-a9ed-8973579aa8f7,2016-06-06,research,38.8658492966,-82.8215557338,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3398300,e11f427d-910b-4950-97c1-793548c834b4,2016-06-06,research,41.37525894,-81.57242794,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3400127,832edb0f-8308-48ef-b38f-fba511a179f5,2013-06-12,research,41.9951813696,-73.9124853043,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3401208,a33f1daf-fdf6-424e-abd0-5d9e5fdb06ec,2016-06-07,research,41.14573769,-81.82617173,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3401210,8b452814-aa81-4e1e-b610-46ef6e762a7c,2016-06-07,research,41.14021869,-81.82403538,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3405108,257fc639-1aa1-4894-97c9-63b728c19b17,2016-06-07,research,39.974112498,-81.8227533996,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3405114,fd4bf1d2-a68f-44a4-ad01-c0c52757578f,2016-06-07,research,39.9674470543,-81.8813583255,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3405332,cd2fb023-7436-4abb-8db7-1663efbffd4e,2016-06-07,research,41.219366,-81.706067,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3405363,44583cba-e59a-4489-b7fa-65aee7f39085,2016-06-07,research,41.219366,-81.706067,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3417059,b569ac11-c45e-461e-b39c-051faa3ac7e0,2016-06-06,research,41.1891253475,-81.4702813367,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3417062,88ebfead-afc7-4b26-8b84-e653832027be,2016-06-06,research,41.0280395588,-81.4236701564,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3417064,d8e12f2a-9762-42eb-916a-75ebc3aead2c,2016-06-06,research,41.027596162,-81.4067384632,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3417069,3282be53-cec7-4bab-94d3-ce57846acf54,2016-06-06,research,41.0124866012,-81.4322177143,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3417086,ae4ae8e2-e8eb-4db4-b644-50e36cb58f97,2016-06-06,research,41.1838511326,-81.4335129582,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3417111,4feb76a7-cdec-4c25-92e8-f18bacac3039,2016-06-06,research,41.0835181463,-81.54963744,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3420305,0da03092-df57-40e4-8ca0-5d67b5542017,2016-06-09,research,41.11582457,-82.06321625,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3420308,cfae49e9-0902-4512-83ca-72ea866503b7,2016-06-09,research,41.11771289,-82.06330619,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3426475,2e1e02cc-6a45-415c-b130-c3a24c1bc217,2016-06-10,research,41.203876,-81.845462,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3426488,99f468e2-811b-48fe-8cbf-b03045f2fb2c,2016-06-10,research,41.203868,-81.845516,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3426548,e3c2fb3c-9b51-4603-b990-13d7c898905f,2016-06-09,research,41.113867,-81.891435,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3426561,ff14380c-4d4a-418b-aae0-957a4629453a,2016-06-09,research,41.1139,-81.891435,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3426856,8ed9d5f1-a6a6-41b8-bfe3-353914c6fd60,2016-05-30,research,41.413135,-81.466995,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3426859,5c7ef4bc-f78e-435c-9d6a-6efc91a9b81f,2016-06-10,research,41.413238,-81.467456,Magicicada cassini,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3433624,239839bb-f57c-4bb1-b37c-ecbec4ca08ea,2016-06-11,research,41.409175,-81.882866,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3436114,f6b8fbea-ae07-4aff-9297-8401a3a9da7b,2016-06-11,research,40.2424366633,-79.8528478202,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3436985,7865c58d-8e21-425a-be8d-4f2f68107e27,2016-06-10,research,41.117375,-81.813297,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3437013,60b36413-ca35-419c-b45f-88b7d7e28601,2016-06-10,research,41.117375,-81.813297,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3437021,3dac02c6-4431-41dd-b8a3-fad0140a08cf,2016-06-10,research,41.117375,-81.813297,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3437028,482e6b8b-77e9-4db2-ad23-b9acc63db0ab,2016-06-10,research,41.13728833,-81.82252,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3437033,d7670a18-bdec-45d7-b225-b2c935ff08cf,2016-06-10,research,41.13728833,-81.82252,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3437064,aa479ebd-e7ed-4e99-a7d0-901ef8bce1cb,2016-06-10,research,41.13728833,-81.82252,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3437067,c0c64f33-9f15-4c43-b6a2-d0a43a383ffc,2016-06-10,research,41.13728833,-81.82252,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3437076,49498744-f006-4bd3-a533-3b87297cfb51,2016-06-10,research,41.13728833,-81.82252,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3437935,9973fca0-644f-482a-ad79-46fab421145f,2016-06-11,research,41.15137925,-82.22603557,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3438987,3eef861b-3ba1-4521-ab6d-e0213d80ec45,2016-06-09,research,41.2952221151,-81.4368539499,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3450821,292fa6c5-c3ed-4742-ab08-afead052529f,2016-06-13,research,41.223343,-81.511452,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3452539,aaac9aa2-ad81-4ff7-adac-a2f76cacb921,2016-06-10,research,37.945145,-79.957219,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3453148,ab37a18f-7fd2-4d12-af0c-9e061cb3af9e,2016-06-13,research,41.34803731,-81.84255945,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3456577,b73f5b25-b29a-461a-a4e2-2b05ed3b96ff,2016-06-12,research,39.899949,-79.459774,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3456679,17e3f2a2-f783-40c3-9e81-80e9fa000467,2016-05-31,research,41.1404740327,-81.7844163891,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3457767,40907d58-4591-4b0c-afa7-3d79a0c7add3,2016-06-14,research,41.1772283333,-81.6430133333,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3457771,7c5f8fb9-8c72-4cd2-82d7-430e4d73e704,2016-06-14,research,41.1772216667,-81.6424633333,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3457847,9b70232a-803d-4839-9c96-05df3f483344,2016-06-12,needs_id,40.27150163,-81.2761706726,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3461112,419f5fff-094e-43ff-b65e-7d4445b6180e,2016-06-15,research,41.2232090064,-81.2455739986,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3461131,3bf56330-d97e-40a2-ac14-89052a3aafe3,2016-06-15,research,41.3044502984,-81.2957904217,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3461265,9002e86e-51ae-46dd-ad39-96d59873ed4b,2016-06-14,research,41.32606059,-81.56200634,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3461739,975f032d-391a-4faf-8c4a-82fe75378d08,2016-06-15,research,41.376217779,-81.3676011316,Magicicada septendecim,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3481817,bcd70a3a-ec17-4aaa-b0de-2f8ba866b200,2016-06-18,research,41.291745,-81.6760783333,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3484259,50342d6d-0c57-420c-a2fb-38c76f63c5cc,2016-06-18,research,40.5608926,-82.19964247,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3484490,33d2442f-4fbd-4b4f-9755-1f85fdf82307,2016-06-18,research,40.5608926,-82.19964247,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3490356,d5179233-8a06-49e3-8e3c-7bebd736350e,2016-06-20,research,41.4211105021,-81.8975243345,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3494741,18fc44ba-b1bd-4237-bc24-812ee0c6eb45,2013-05-21,research,38.307224,-77.643492,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3495862,97461e1f-912b-4582-9423-4c06f79df184,2016-06-18,research,40.67255084,-81.55603447,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3499922,ef7a3e7f-edf8-4be3-ba69-a0390617d306,2016-05-27,research,41.214705,-81.5288166667,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3501648,a2ae7c7a-defe-450b-8456-a711f73920d8,2016-06-21,research,41.1403695,-81.573555,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
3503097,4ee148bc-0cbc-4a44-b26e-9e352bdbad8f,2016-06-22,needs_id,41.168412,-81.549469,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3504799,954b134b-eff0-4903-9078-36aaeb437cd4,2016-06-22,research,41.257531,-82.061463,Cassin's 17-Year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
3534927,8b796f51-90a9-48f1-a67a-84e94a012c57,2016-06-24,research,39.4249916077,-80.7039718628,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
3820583,1bed7438-b7bb-41eb-adee-e5e6aed360aa,2013-05-29,research,37.7005,-77.8968333333,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
4274545,bd2824be-947a-42a2-aa88-861f7eb0201c,2015-06-04,research,38.8963103,-95.4978848,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
4382739,e8c425d7-604e-40b6-87c0-de32dd7f8792,2013-06-15,research,36.1109111,-97.0464835,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
4388021,e91eabf3-ec7c-4773-917b-2ed7cc008ebb,2013-05-27,research,34.7310523987,-83.7164230347,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
4672156,4ea9613a-2f5d-4247-bf6e-e5c7be79722d,2015-05-17,research,40.1652749909,-79.2654047007,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
4854747,28ea3d31-e3c5-434d-b863-43da98e6b837,2012-06-09,research,37.4335677941,-79.6049380302,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
4928971,500e3e07-16fd-4f99-9e80-54365ad77bd4,2013-05-31,research,40.0583238,-74.4056612,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
5236305,17311588-d67e-4024-9ccf-61fd9a4c9335,2013-05-22,research,40.6027112099,-74.532954543,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
5236307,b69ba2ee-4d12-4172-a31e-4b6345729233,2013-05-24,research,40.602692882,-74.532927051,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
5451925,e7ec985c-a0bc-4f88-8092-164d49f4159f,2007-07-04,research,42.0049486263,-87.8597060605,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
5949107,e67fbe28-8bb6-44d4-86a9-f96edf81151c,2015-06-12,research,34.1481711,-94.8105955,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
6201028,c20b0894-40b0-4357-992d-9c21057c93d8,2014-06-17,research,38.9950018362,-90.5124091694,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
6220821,507d9b31-5cd7-4cab-a855-1f1456ec2292,2017-05-15,needs_id,39.220778562,-76.7066977704,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
6220952,2ef6a1dc-6ec1-41d6-944b-44979c3db998,2013-05-23,research,38.6257441,-77.5404459,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
6263207,e8be9f4b-7865-4a18-b90d-d2a3b82f4897,2017-05-18,research,39.1665463513,-86.5266020223,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
6270281,62950fa4-c4c3-4abc-bbe0-1af08bfc2ffe,2017-05-19,research,38.9842987061,-84.5271224976,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
6295949,d8487743-229a-4dd8-a2ec-b3832179020c,2017-05-20,research,39.72718,-84.1643833333,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
6298645,47699464-518f-40dd-ba3d-6ddcb804201e,2017-05-21,research,39.2109678,-86.5602685,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
6304810,a71e2cb0-d003-4c3c-995c-e75e7e698a8d,2017-05-21,research,39.720355,-84.5165466667,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
6304870,8126ed39-9abc-43c6-b6f3-fad0d251e7c8,2017-05-21,research,38.929811,-76.823841,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
6307372,a7843f52-0785-4354-b22f-5769dc4cc70d,2017-05-21,research,41.2907877,-81.5946493,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
6318096,08d83564-b179-4758-a353-5024838aba27,2017-05-22,research,40.1309850642,-83.0626809597,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
6324563,06383fac-4315-4136-87f3-e89e4815937c,2017-05-22,research,39.8942925113,-84.168085476,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
6360817,f42e0699-bb35-43ac-b30b-f419e6130115,2017-05-25,research,39.3877993338,-87.6946545114,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
6364610,176daf89-a0a1-4968-9aad-b9f12da408ed,2017-05-19,research,39.5633166667,-84.2533283333,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
6377014,a6a70d49-b67f-42f1-b2be-66459840329d,2017-05-19,research,39.1326,-84.516875,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
6383442,33261086-2742-4788-ada7-b25a18e34ef3,2017-05-27,research,39.8943419,-84.1681498497,Cassin's 17-year Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
6386864,93e061f5-eb5c-4ce2-abe5-6594dafc1103,2017-05-27,research,39.21042054,-86.56030078,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
6388958,7f8f3d9a-e814-4c06-a954-7b573b3ff1cf,2017-05-27,research,40.438331604,-74.2686080933,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
6390364,71bbf476-8e6b-4348-b7c0-cb8e16095162,2017-05-26,research,39.62698,-84.2807383,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
6402286,92de4359-e1a4-4a0c-a01b-281e208e18a5,2017-05-27,needs_id,39.5890616667,-85.2266916667,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
6414997,ff4b6a98-1ec5-47f8-9468-a467f3c30378,2017-05-28,research,39.89307,-83.2165666667,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
6416531,1114fb5b-0615-46db-b65c-131d9da9da9a,2017-05-20,research,35.4404716667,-82.5078283333,Pharaoh Cicada,Magicicada septendecim,Pharaoh Cicada,Insecta,105098
6418503,95f7195c-c402-44bd-acb3-0d17cd841d10,2013-06-24,needs_id,41.3113937735,-74.0070551634,Periodical Cicadas,Magicicada,Periodical Cicadas,Insecta,83854
6421593,e660161d-0b20-4a39-99c2-13323c8fafc3,2017-05-27,research,39.1746029645,-84.4410054156,Dwarf Periodical Cicada,Magicicada cassinii,Cassin's 17-year Cicada,Insecta,549305
